ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,AgeGroup,HighSpender
461622,1,1,-0.5069,1,0.5108,2,0.8052,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
462911,1,1,-0.6866,1,2.4452,1,-0.5821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463963,0,1,-0.6267,0,0.8332,2,0.1115,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
467297,0,1,0.5718,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461744,1,1,0.2123,1,-0.7787,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464696,0,0,-0.387,1,-0.7787,0,-1.2758,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460929,1,1,0.392,1,-0.7787,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462840,0,0,-1.226,0,2.1228,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460251,0,0,-0.8065,1,2.1228,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
465476,0,0,-0.9264,0,0.1885,0,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461534,1,1,-0.2672,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465097,1,1,2.2498,0,-0.4563,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
464391,0,1,1.2909,0,-0.7787,1,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
461619,1,1,0.5718,1,-0.4563,2,0.1115,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
466519,1,1,-0.387,1,-0.7787,0,0.1115,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
460833,1,1,-0.8065,1,-0.7787,0,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
464425,1,0,-0.2072,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462231,1,0,-0.9264,1,0.5108,0,2.1924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464688,1,1,-0.9264,1,-0.7787,0,2.8861,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466141,0,1,0.9913,1,-0.4563,0,0.8052,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
464435,1,1,0.2722,1,-0.4563,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
467824,1,1,1.5906,1,0.1885,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
459670,0,1,-0.2672,1,1.478,1,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462515,1,1,-0.0874,0,0.8332,1,1.4988,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461604,1,1,-0.3271,0,-0.4563,1,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462472,1,0,-0.5069,1,-0.7787,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465149,1,1,-0.0274,1,-0.4563,1,0.1115,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
459673,0,1,2.3696,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
465507,1,1,-0.0274,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467393,0,1,0.1523,1,-0.7787,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460713,1,1,0.392,1,-0.7787,1,0.1115,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465366,0,0,-0.3271,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465073,1,1,1.5307,0,-0.4563,2,-0.5821,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
464626,0,1,-0.3271,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465450,0,0,-1.0462,1,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461157,1,0,-0.387,0,-0.7787,0,1.4988,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
465032,1,1,1.7104,1,-0.7787,2,-0.5821,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
460965,1,1,0.5119,1,-0.4563,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466166,1,1,2.4895,1,-0.4563,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
460131,0,0,-0.8664,1,1.1556,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465577,1,0,-1.0462,0,-0.7787,0,0.8052,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
463334,0,0,-0.6267,1,-0.7787,0,2.1924,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
462100,0,0,-0.2072,1,-0.7787,0,-1.2758,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
459125,0,0,-0.6866,1,-0.4563,0,2.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467734,1,1,2.1299,1,-0.1339,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
462865,0,0,-1.1061,1,-0.4563,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465932,1,0,-0.5069,0,-0.4563,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
460377,0,1,1.4707,1,-0.7787,0,-1.2758,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
463138,0,0,-0.9264,0,-0.4563,0,0.1115,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
461202,1,0,-0.6267,1,-0.4563,0,0.8052,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
466288,1,1,-0.4469,1,1.478,1,1.4988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459161,1,1,0.452,1,0.1885,2,1.4988,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
466780,0,0,-0.4469,1,2.4452,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466959,1,1,-1.1061,1,1.8004,0,0.8052,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463786,0,1,-0.387,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459093,0,1,-0.2672,1,1.8004,1,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463747,0,1,-0.5069,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460259,1,0,-1.3458,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
464494,0,1,0.6917,1,-0.4563,1,0.8052,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
466563,0,0,-1.4058,0,-0.4563,0,0.8052,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
466722,1,1,-0.5069,0,-0.4563,2,0.1115,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
460561,0,0,-0.2672,0,1.1556,0,-1.2758,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
461522,1,1,2.3696,0,-0.4563,2,-0.5821,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
459039,1,1,0.0924,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459452,1,1,-0.2072,1,2.1228,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461713,0,0,-0.9863,1,-0.4563,0,1.4988,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461567,1,1,0.452,0,1.478,1,0.1115,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461495,1,1,-0.5069,1,-0.4563,1,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461602,0,0,-1.0462,1,-0.7787,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461781,1,1,0.8115,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
462126,1,1,-1.4058,0,-0.4563,1,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
461247,0,0,0.3321,1,0.5108,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461620,1,0,0.5119,1,-0.4563,0,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
463286,1,1,-0.5069,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466553,1,1,-0.2672,1,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
466239,1,1,1.5307,1,-0.7787,0,-0.5821,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
462393,0,0,-1.0462,1,1.1556,0,-0.5821,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
465502,1,1,-0.4469,1,1.8004,0,0.8052,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459337,0,1,-1.1061,1,1.1556,1,-0.5821,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466934,0,1,0.9913,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467965,0,0,-0.387,1,-0.4563,0,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
465840,0,0,-0.0874,0,-0.7787,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
465689,1,0,-1.2859,0,2.1228,0,0.8052,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
462982,1,1,-0.1473,0,-0.1339,1,0.8052,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464262,1,1,1.8902,0,-0.7787,0,-1.2758,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
463095,0,1,-0.387,1,-0.4563,2,-0.5821,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
461687,0,1,2.0101,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
467124,1,1,0.8115,0,-0.4563,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
464499,1,1,-0.0274,1,-0.4563,2,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
467778,0,0,-0.7466,1,1.8004,0,0.8052,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
466280,1,0,-0.6267,0,-0.4563,0,-0.5821,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463523,1,1,0.9913,1,-0.4563,2,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
462937,0,1,1.0512,1,-0.4563,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
460649,0,0,-0.8664,0,1.8004,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
460911,1,0,-1.1061,1,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462269,1,1,2.3696,1,-0.1339,2,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
459279,0,0,-0.3271,1,1.478,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461566,1,0,-0.9264,1,-0.7787,0,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
462324,1,1,1.2909,1,-0.7787,2,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
463253,0,1,1.0512,1,-0.7787,1,0.8052,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
465528,0,1,0.1523,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464667,0,1,0.452,0,0.5108,0,-0.5821,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
462606,1,1,-0.4469,0,-0.1339,2,0.1115,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
466961,0,1,0.6917,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463431,1,1,-0.0274,1,-0.4563,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459585,0,1,0.1523,1,-0.7787,1,0.8052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459304,0,1,-0.0274,1,1.8004,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462523,1,1,0.8115,0,0.5108,0,0.1115,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
464805,1,1,-0.5069,0,-0.7787,0,-1.2758,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465036,1,1,1.2909,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467953,0,1,-0.387,1,-0.7787,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464381,1,1,-0.5069,1,0.5108,1,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466115,1,1,-0.387,0,-0.4563,0,-0.5821,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
467606,1,1,-0.3271,1,-0.7787,1,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
466340,1,0,-1.4657,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
461453,1,1,-0.1473,1,1.8004,0,0.1115,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460628,1,1,-0.9863,1,-0.4563,0,0.1115,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
459916,1,0,-0.4469,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462341,1,1,1.0512,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467613,1,1,0.5718,0,-0.4563,1,2.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462706,1,1,0.0924,1,-0.7787,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466095,0,1,-0.9863,1,-0.4563,0,2.1924,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466393,0,1,-0.0874,0,-0.4563,0,2.1924,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
466735,1,0,-1.5256,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461296,0,1,2.3696,1,-0.7787,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463987,0,0,-0.4469,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462094,0,0,-0.387,1,-0.4563,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
463073,1,1,-0.0874,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466539,0,1,2.1899,0,-0.4563,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463311,0,0,-1.5256,0,-0.7787,0,1.4988,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
462355,1,1,1.0512,0,-0.4563,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
461960,1,1,0.8115,1,-0.7787,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
461848,1,0,-0.4469,0,-0.7787,0,-0.5821,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
461963,0,0,-0.0274,1,1.8004,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459268,0,0,-0.6267,0,1.478,0,0.1115,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
465477,1,0,-0.7466,0,-0.4563,0,0.1115,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
460619,1,0,0.5119,1,-0.4563,0,0.1115,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
466472,1,0,-0.3271,1,0.5108,0,-1.2758,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467727,1,1,0.0924,1,1.478,2,0.8052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
459341,1,1,1.7104,1,-0.7787,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
466486,0,1,-0.0274,1,2.1228,0,-0.5821,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460284,0,0,-0.8664,1,1.8004,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463704,1,0,0.0924,1,-0.4563,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460690,0,1,0.452,0,1.8004,0,0.1115,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
467061,0,0,-0.8664,1,2.4452,0,-1.2758,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464545,1,0,-0.0274,1,1.478,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464239,0,1,-0.0874,0,-0.7787,1,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464996,1,1,0.2123,0,2.1228,1,2.1924,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461339,1,0,-1.0462,1,-0.4563,0,0.1115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461581,0,1,0.9913,1,-0.4563,2,0.1115,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
460623,1,1,-0.1473,1,0.8332,0,-0.5821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467493,1,1,0.2123,1,-0.4563,2,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
467407,1,0,-0.9863,1,1.478,0,0.1115,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461110,1,0,-1.5256,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
460055,0,0,0.1523,1,1.8004,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466568,0,1,-0.5069,1,-0.4563,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467032,0,0,-1.1061,1,-0.1339,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463590,1,0,-1.5256,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
467225,0,0,-1.2859,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466509,1,1,0.7516,0,-0.4563,1,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
463087,0,1,-0.5069,1,2.1228,1,-0.5821,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
460524,0,1,-0.2072,1,2.1228,1,0.1115,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
459535,1,1,0.392,1,1.8004,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467384,1,0,-0.0874,1,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466390,0,1,1.0512,1,-0.4563,1,0.1115,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
463636,1,0,-0.6267,0,-0.4563,0,2.1924,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
466717,0,1,1.5307,0,-0.4563,0,-0.5821,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
466731,0,1,-0.3271,1,0.5108,0,-0.5821,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
466201,1,1,-0.0874,1,-0.4563,1,1.4988,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467729,1,1,1.0512,1,0.1885,1,2.1924,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
460234,0,0,-1.4058,0,0.5108,0,2.1924,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
464342,0,1,0.1523,1,-0.4563,1,-0.5821,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460915,1,1,-0.2072,0,0.8332,0,0.8052,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
466002,1,1,0.452,1,-0.4563,2,-0.5821,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
459641,0,1,0.8715,1,0.5108,1,1.4988,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463995,0,0,-0.6267,1,-0.4563,0,1.4988,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
463903,1,0,-1.0462,0,-0.7787,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466378,1,1,0.8715,0,0.5108,2,0.1115,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
459270,1,1,1.2909,1,-0.7787,2,-0.5821,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
461257,1,1,-0.1473,1,-0.4563,1,-0.5821,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
461667,1,1,-0.0874,1,-0.7787,1,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465214,1,1,-1.1061,0,2.4452,0,-1.2758,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461212,0,0,-0.8065,0,2.4452,0,2.1924,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
466080,1,1,-0.6267,0,-0.4563,2,-1.2758,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
463608,1,1,-1.1061,1,-0.4563,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
461697,1,1,2.1299,0,-0.4563,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
459913,0,1,0.452,0,-0.7787,2,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
461288,1,0,-1.0462,1,-0.4563,0,0.8052,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465669,0,1,-0.387,0,-0.1339,1,0.8052,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
460934,0,0,-1.1061,0,-0.7787,0,-0.5821,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466785,1,0,-0.1473,1,-0.7787,0,-0.5821,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
465034,0,1,2.3696,1,-0.4563,2,0.1115,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
463947,1,1,-0.5069,1,-0.7787,1,0.1115,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
465785,1,0,-1.3458,0,0.1885,0,2.8861,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
462856,0,0,-0.9264,1,-0.7787,0,0.1115,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459898,1,1,0.0924,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463790,1,1,0.452,0,-0.7787,0,0.8052,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
465487,1,0,-1.1061,1,-0.4563,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
465147,1,0,-0.8664,1,-0.1339,0,0.1115,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463405,1,1,0.0924,0,-0.4563,0,-0.5821,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
460648,0,1,-0.8664,0,1.8004,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
464771,0,1,0.2123,0,1.8004,1,1.4988,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459358,0,0,0.7516,1,-0.4563,0,-0.5821,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
459152,0,0,-0.2072,1,1.8004,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464605,0,1,1.2909,1,-0.4563,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
466481,1,0,-0.2072,1,-0.1339,0,-1.2758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462097,1,1,-0.0874,1,1.8004,1,-0.5821,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460636,1,1,0.0924,1,-0.1339,1,0.1115,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463174,0,1,0.8715,1,-0.4563,0,-1.2758,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
463239,0,0,-0.8065,0,-0.4563,0,0.1115,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460081,1,1,-0.5069,1,2.4452,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
466891,0,1,0.5718,0,2.1228,0,-1.2758,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
463519,0,1,0.8715,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467632,0,1,2.6393,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
465339,0,0,-0.9863,0,-0.7787,0,0.1115,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
467611,1,0,-0.2672,1,2.1228,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462732,0,1,-0.1473,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465481,0,0,-0.9264,0,-0.4563,0,0.8052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459095,1,1,-0.5069,0,2.1228,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464896,1,1,1.9501,0,-0.4563,2,-0.5821,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1
460414,0,0,-0.6267,1,-0.7787,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
461420,0,1,0.9314,1,0.8332,0,-0.5821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463375,0,1,0.0924,1,-0.7787,0,-1.2758,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
